TIMESTAMP	NUMTWEETS
1350402600	12479
1350402900	12201
1350403200	12416
1350403500	11978
1350403800	11701
1350404100	11308
1350404400	11565
1350404700	11457
1350405000	11403
1350405300	11320
1350405600	10920
1350405900	11110
1350406200	10885
1350406500	10840
1350406800	11068
1350407100	10624
1350407400	10539
1350407700	10566
1350408000	10331
1350408300	10376
1350408600	10483
1350408900	10233
1350409200	10282
1350409500	9964
1350409800	9988
1350410100	10088
1350410400	10204
1350410700	9909
1350411000	9770
1350411300	9887
1350411600	10006
1350411900	10026
1350412200	10314
1350412500	10151
1350412800	10251
1350413100	10524
1350413400	10690
1350413700	10652
1350414000	11291
1350414300	10773
1350414600	10534
1350414900	10405
1350415200	10504
1350415500	11216
1350415800	10729
1350416100	10433
1350416400	11291
1350416700	11361
1350417000	11136
1350417300	11091
1350417600	10926
1350417900	10861
1350418200	11015
1350418500	10983
1350418800	11084
1350419100	11244
1350419400	11186
1350419700	11232
1350420000	11428
1350420300	11089
1350420600	12173
1350420900	11338
1350421200	11277
1350421500	10894
1350421800	10832
1350422100	10918
1350422400	11068
1350422700	11013
1350423000	10940
1350423300	10665
1350423600	11573
1350423900	10953
1350424200	11135
1350424500	11052
1350424800	11684
1350425100	11282
1350425400	11181
1350425700	11193
1350426000	11141
1350426300	11364
1350426600	11495
1350426900	11292
1350427200	11282
1350427500	11190
1350427800	11194
1350428100	11282
1350428400	11612
1350428700	11393
1350429000	11407
1350429300	11720
1350429600	11745
1350429900	11591
1350430200	11749
1350430500	11579
1350430800	11346
1350431100	11346
1350431400	11317
1350431700	11607
1350432000	11995
1350432300	11631
1350432600	11752
1350432900	11477
1350433200	11660
1350433500	11679
1350433800	11879
1350434100	13415
1350434400	12381
1350434700	12103
1350435000	12411
1350435300	12481
1350435600	14014
1350435900	14420
1350436200	14643
1350436500	15290
1350436800	17202
1350437100	15508
1350437400	15963
1350437700	15771
1350438000	15165
1350438300	15564
1350438600	15424
1350438900	15388
1350439200	15777
1350439500	16376
1350439800	14642
1350440100	15697
1350440400	15487
1350440700	14779
1350441000	14254
1350441300	15384
1350441600	14345
1350441900	13089
1350442200	12524
1350442500	12190
1350442800	12475
1350443100	11643
1350443400	11738
1350443700	11491
1350444000	11382
1350444300	11413
1350444600	11433
1350444900	11585
1350445200	10978
1350445500	10758
1350445800	10079
1350446100	10056
1350446400	10393
1350446700	9726
1350447000	9594
1350447300	9376
1350447600	9209
1350447900	8812
1350448200	8662
1350448500	8712
1350448800	8280
1350449100	8057
1350449400	8003
1350449700	7913
1350450000	8028
1350450300	7736
1350450600	7702
1350450900	7339
1350451200	7339
1350451500	7192
1350451800	7253
1350452100	7379
1350452400	7023
1350452700	7027
1350453000	6871
1350453300	6921
1350453600	7311
1350453900	6931
1350454200	6698
1350454500	6547
1350454800	6505
1350455100	6489
1350455400	6487
1350455700	6376
1350456000	6352
1350456300	6238
1350456600	6134
1350456900	6157
1350457200	6756
1350457500	6350
1350457800	6108
1350458100	6054
1350458400	6265
1350458700	6358
1350459000	6490
1350459300	6258
1350459600	6081
1350459900	6222
1350460200	6314
1350460500	5412
1350460800	6565
1350461100	6405
1350461400	6189
1350461700	6371
1350462000	6556
1350462300	5515
1350462600	6549
1350462900	5514
1350463200	6692
1350463500	6467
1350463800	6587
1350464100	6596
1350464400	7303
1350464700	6841
1350465000	6916
1350465300	6959
1350465600	7156
1350465900	7351
1350466200	7404
1350466500	7513
1350466800	7448
1350467100	7454
1350467400	7541
1350467700	7681
1350468000	8203
1350468300	7895
1350468600	8144
1350468900	8057
1350469200	8339
1350469500	8419
1350469800	8623
1350470100	8737
1350470400	8722
1350470700	8903
1350471000	8723
1350471300	8923
1350471600	9693
1350471900	9316
1350472200	9473
1350472500	9538
1350472800	9831
1350473100	9915
1350473400	5723
1350473700	9758
1350474000	10506
1350474300	10595
1350474600	10862
1350474900	10836
1350475200	11508
1350475500	11266
1350475800	11295
1350476100	11229
1350476400	11372
1350476700	11369
1350477000	11689
1350477300	11962
1350477600	11707
1350477900	11496
1350478200	11802
1350478500	12079
1350478800	12691
1350479100	12379
1350479400	12323
1350479700	12195
1350480000	12465
1350480300	12492
1350480600	12778
1350480900	12988
1350481200	12885
1350481500	12764
1350481800	12626
1350482100	12776
1350482400	13501
1350482700	12800
1350483000	13007
1350483300	12921
1350483600	13107
1350483900	13265
1350484200	13141
1350484500	13071
1350484800	12894
1350485100	12839
1350485400	13068
1350485700	13127
1350486000	14235
1350486300	13143
1350486600	13069
1350486900	12754
1350487200	12991
1350487500	13014
1350487800	13130
1350488100	12721
1350488400	12841
1350488700	12401
1350489000	12282
1350489300	12210
1350489600	12649
1350489900	11758
1350490200	11794
1350490500	11700
1350490800	11860
1350491100	11942
1350491400	11775
1350491700	11423
1350492000	11174
1350492300	11048
1350492600	11048
1350492900	10919
1350493200	11338
1350493500	10386
1350493800	10466
1350494100	10181
1350494400	10564
1350494700	10165
1350495000	10230
1350495300	10229
1350495600	10217
1350495900	9935
1350496200	9984
1350496500	10026
1350496800	10507
1350497100	9801
1350497400	9736
1350497700	9761
1350498000	9709
1350498300	9873
1350498600	10043
1350498900	9822
1350499200	9833
1350499500	9936
1350499800	10039
1350500100	9817
1350500400	10346
1350500700	9952
1350501000	9971
1350501300	9936
1350501600	10069
1350501900	10014
1350502200	10628
1350502500	10316
1350502800	9952
1350503100	10120
1350503400	10048
1350503700	10174
1350504000	10398
1350504300	10221
1350504600	10534
1350504900	10226
1350505200	10509
1350505500	10366
1350505800	10509
1350506100	10727
1350506400	10651
1350506700	10644
1350507000	10746
1350507300	10718
1350507600	11112
1350507900	10768
1350508200	10668
1350508500	10594
1350508800	10945
1350509100	10601
1350509400	11238
1350509700	11023
1350510000	11142
1350510300	11073
1350510600	11048
1350510900	11011
1350511200	11641
1350511500	11177
1350511800	11170
1350512100	11109
1350512400	11289
1350512700	11344
1350513000	11459
1350513300	11412
1350513600	11218
1350513900	11484
1350514200	11471
1350514500	11259
1350514800	11483
1350515100	11236
1350515400	11290
1350515700	11186
1350516000	11178
1350516300	11172
1350516600	11118
1350516900	10927
1350517200	10938
1350517500	11305
1350517800	11402
1350518100	11389
1350518400	11939
1350518700	11448
1350519000	11435
1350519300	11607
1350519600	11620
1350519900	11562
1350520200	11633
1350520500	11802
1350520800	11842
1350521100	11485
1350521400	11692
1350521700	11929
1350522000	12901
1350522300	11988
1350522600	12313
1350522900	12288
1350523200	12506
1350523500	12548
1350523800	12528
1350524100	12392
1350524400	12585
1350524700	12707
1350525000	12650
1350525300	12800
1350525600	13326
1350525900	13006
1350526200	12482
1350526500	13040
1350526800	12836
1350527100	12598
1350527400	12450
1350527700	12648
1350528000	12245
1350528300	11876
1350528600	12102
1350528900	11921
1350529200	12460
1350529500	11690
1350529800	11509
1350530100	11103
1350530400	11109
1350530700	10972
1350531000	10945
1350531300	10886
1350531600	10676
1350531900	10290
1350532200	10125
1350532500	9985
1350532800	10397
1350533100	9493
1350533400	9425
1350533700	8999
1350534000	9119
1350534300	9015
1350534600	8752
1350534900	8655
1350535200	8356
1350535500	8112
1350535800	7994
1350536100	7825
1350536400	8247
1350536700	7926
1350537000	7437
1350537300	7553
1350537600	7561
1350537900	7374
1350538200	7372
1350538500	7246
1350538800	7004
1350539100	7065
1350539400	6756
1350539700	6747
1350540000	7253
1350540300	6713
1350540600	6853
1350540900	6497
1350541200	6536
1350541500	6501
1350541800	6481
1350542100	6381
1350542400	6323
1350542700	6186
1350543000	6383
1350543300	6149
1350543600	6741
1350543900	6244
1350544200	6192
1350544500	6215
1350544800	6405
1350545100	6280
1350545400	6456
1350545700	6174
1350546000	6185
1350546300	6007
1350546600	6253
1350546900	6133
1350547200	6630
1350547500	6220
1350547800	6328
1350548100	6258
1350548400	6436
1350548700	6661
1350549000	6605
1350549300	6549
1350549600	6397
1350549900	6415
1350550200	6532
1350550500	6701
1350550800	7172
1350551100	6657
1350551400	6865
1350551700	6786
1350552000	7006
1350552300	7275
1350552600	7448
1350552900	7523
1350553200	7161
1350553500	7396
1350553800	7292
1350554100	7386
1350554400	8230
1350554700	7758
1350555000	7886
1350555300	7991
1350555600	8042
1350555900	8054
1350556200	8487
1350556500	8762
1350556800	8515
1350557100	8749
1350557400	8847
1350557700	9140
1350558000	9622
1350558300	9347
1350558600	9400
1350558900	9347
1350559200	9756
1350559500	9898
1350559800	10223
1350560100	10321
1350560400	10179
1350560700	10400
1350561000	10589
1350561300	10625
1350561600	11171
1350561900	10991
1350562200	10858
1350562500	11008
1350562800	11423
1350563100	11257
1350563400	11852
1350563700	11623
1350564000	11459
1350564300	11661
1350564600	11785
1350564900	11630
1350565200	12643
1350565500	12274
1350565800	11999
1350566100	12601
1350566400	12603
1350566700	12539
1350567000	13023
1350567300	13175
1350567600	13020
1350567900	13015
1350568200	12896
1350568500	13036
1350568800	14037
1350569100	13215
1350569400	13208
1350569700	13142
1350570000	13064
1350570300	13084
1350570600	13311
1350570900	13193
1350571200	12934
1350571500	13120
1350571800	13198
1350572100	13121
1350572400	14107
1350572700	12758
1350573000	12532
1350573300	12499
1350573600	12838
1350573900	12372
1350574200	12783
1350574500	12566
1350574800	12496
1350575100	12286
1350575400	12148
1350575700	12149
1350576000	12594
1350576300	12014
1350576600	11818
1350576900	11807
1350577200	11964
1350577500	11627
1350577800	11532
1350578100	11319
1350578400	11419
1350578700	11325
1350579000	11107
1350579300	10709
1350579600	11088
1350579900	10660
1350580200	10574
1350580500	10388
1350580800	10460
1350581100	10416
1350581400	10313
1350581700	10155
1350582000	10087
1350582300	9967
1350582600	10015
1350582900	9851
1350583200	10366
1350583500	9820
1350583800	9743
1350584100	9672
1350584400	9811
1350584700	9909
1350585000	9855
1350585300	9828
1350585600	9708
1350585900	9672
1350586200	9824
1350586500	9751
1350586800	10257
1350587100	9825
1350587400	9911
1350587700	9890
1350588000	9888
1350588300	9974
1350588600	10234
1350588900	10144
1350589200	10085
1350589500	10103
1350589800	10247
1350590100	10356
1350590400	10616
1350590700	10247
1350591000	10319
1350591300	10375
1350591600	10748
1350591900	10966
1350592200	10785
1350592500	10977
1350592800	10786
1350593100	10636
1350593400	10259
1350593700	10516
1350594000	10806
1350594300	10621
1350594600	10592
1350594900	10608
1350595200	10712
1350595500	10732
1350595800	10850
1350596100	11064
1350596400	10900
1350596700	11000
1350597000	10943
1350597300	10895
1350597600	11800
1350597900	11090
1350598200	10888
1350598500	11134
1350598800	11311
1350599100	11010
1350599400	11142
1350599700	11224
1350600000	10976
1350600300	11231
